「海象」は何と読むでしょう？,セイウチ,オットセイ,アシカ,アザラシ,人文科学
「海驢」は何と読むでしょう？,アシカ,オットセイ,セイウチ,アザラシ,人文科学
「海豹」は何と読むでしょう？,アザラシ,オットセイ,セイウチ,アシカ,人文科学
「鮎並」は何と読むでしょう？,アイナメ,ヤマメ,マス,イワナ,人文科学
「御虎子」は何と読むでしょう？,オマル,オモチャ,オカシ,タマゴ,人文科学
「馴鹿」は何と読むでしょう？,トナカイ,ヤク,カモシカ,レイヨウ,人文科学
「避役」は何と読むでしょう？,カメレオン,ナナフシ,ギタイ,カクレンボ,人文科学
「没分暁漢」は何と読むでしょう？,ワカラズヤ,ダダッコ,キブンヤ,モンガイカン,人文科学
「燐寸」は何と読むでしょう？,マッチ,ライター,ヒバチ,タイマツ,人文科学
「桜桃」は何と読むでしょう？,サクランボ,アーモンド,スモモ,アプリコット,人文科学
「蕃茄」は何と読むでしょう？,トマト,トウガラシ,ナス,アボカド,人文科学
「鰐梨」は何と読むでしょう？,アボカド,ラフランス,マンゴー,パパイヤ,人文科学
「鳳梨」は何と読むでしょう？,パイナップル,ラフランス,マンゴー,パパイヤ,人文科学
「扁桃」は何と読むでしょう？,アーモンド,サクランボ,アプリコット,スモモ,人文科学
「菠薐草」は何と読むでしょう？,ホウレンソウ,チンゲンサイ,コマツナ,ワカメ,人文科学
「鹿尾菜」は何と読むでしょう？,ヒジキ,オカラ,チンゲンサイ,コマツナ,人文科学
「蝌蚪」は何と読むでしょう？,オタマジャクシ,ヤゴ,ガガンボ,ボウフラ,人文科学
「猟虎」は何と読むでしょう？,ラッコ,アメフラシ,ウミウシ,ヒョウ,人文科学
「翡翠」は何と読むでしょう？,カワセミ,ブッポウソウ,ヤマセミ,ハクレイ,人文科学
「孑孑」は何と読むでしょう？,ボウフラ,ヤゴ,ガガンボ,オタマジャクシ,人文科学
「樹懶」は何と読むでしょう？,ナマケモノ,オランウータン,アリクイ,ヒヒ,人文科学
「沈菜」は何と読むでしょう？,キムチ,ツケモノ,シャブシャブ,スグキ,人文科学
「薯蕷」は何と読むでしょう？,トロロ,ジャガイモ,サトイモ,レンコン,人文科学
「麺麭」は何と読むでしょう？,パン,チーズ,バター,ヨーグルト,人文科学
「猩猩」は何と読むでしょう？,オランウータン,チンパンジー,ゴリラ,ヒヒ,人文科学
「黒猩猩」は何と読むでしょう？,チンパンジー,オランウータン,ゴリラ,ヒヒ,人文科学
「大猩猩」は何と読むでしょう？,ゴリラ,オランウータン,チンパンジー,ヒヒ,人文科学
「狒々」は何と読むでしょう？,ヒヒ,オランウータン,チンパンジー,ゴリラ,人文科学
「車厘」は何と読むでしょう？,ゼリー,シャリ,ガレージ,タイヤ,人文科学
イザナギとイザナミが行った「国産み」で産んだ大八島のうち、最初に産まれた島は次のうちどれでしょう？,淡路島,隠岐島,壱岐島,対馬,人文科学
イザナギとイザナミが行った「国産み」で産んだ大八島のうち、最後に生まれた島は次のうちどれでしょう？,本州,四国,九州,佐渡島,人文科学
洋菓子の「エクレア」の意味はなんでしょうか？,稲妻,台風,突風,吹雪,ライフスタイル
卵を長持ちさせるという方法とは何でしょうか？,卵の丸味のある方を上にしておく,卵のとがった方を上にしておく,卵を横向きに置く,卵の上下を一日毎に入れ替える,ライフスタイル
パフェとサンデーの違いは何でしょうか？,作られた国,値段,器,具材,ライフスタイル
「チャーハン」と「焼き飯」の違いは何でしょう？,卵を入れる順番,違いはない,具材,油,ライフスタイル
肉の焼き加減でレアより生に近いものは次のうち、どれでしょう？,ブルー,レッド,ピンク,ホワイト,ライフスタイル
シーザーサラダのシーザーの由来は何でしょう？,料理人,皇帝,俳優,猫,ライフスタイル
掃除機のコードの黄色の印の意味は何でしょう？,黄色シールまでコードを伸ばさなければいけない,黄色シール以降はコードを出してはいけない,コードを伸ばして10mの場所,もうすぐコードがなくなることを知らせる,ライフスタイル
釣り上げたばかりのマグロを食べない理由は何でしょう？,おいしくないから,身が堅いから,凍らせて寄生虫を殺す必要があるから,死後数時間は血液に毒があるから,ライフスタイル
近畿地方の一部や中国地方の一部で「サンライズ」といえば、どんなパンのことでしょう？,メロンパン,クリームパン,ベーグル,チョココロネ,ライフスタイル
かつては「シメジ」として売られていたものの、全く別のキノコであるのはどれでしょう？,ヒラタケ,クリタケ,ブナシメジ,ツクリタケ,ライフスタイル
和名を「ツクリタケ」という、キノコはどれでしょう？,マッシュルーム,エリンギ,ポルチーニ,トリュフ,ライフスタイル
一般的に流通しているフカヒレは、何のヒレでしょう？,ヨシキリザメ,ウバザメ,イタチザメ,ネコザメ,ライフスタイル
カップラーメンのパッケージには必ず上級、標準のどちらかが印刷されていますが、その違いはなんでしょう？,かやくの量,標準小売価格,容器の材質,液体スープの有無,ライフスタイル
血圧測定時に上腕に巻き付ける環状帯と、骨付き肉の骨の部分に付ける巻き紙に共通する名前は何でしょう？,マンシェット,チョップフラワー,ペーパーフリル,ボーンリング,ライフスタイル
スーパーで販売されている魚や肉の切り身の下に敷かれている、血液などを吸い取る白いシートを何というでしょう？,ドラキュラマット,ヤマビルシート,バットマット,モスキートシート,ライフスタイル
スーパーなどにある購入した商品を袋詰めする台のことを何というでしょう？,サッカー台,ラグビー台,バレー台,テニス台,ライフスタイル
醍醐味という言葉は、「醍醐」という食べ物が美味しいことから出来たとされますが、「醍醐」とはどのような食べ物でしょうか？,乳製品,魚の燻製,納豆の一種,貝の干物,ライフスタイル
炭酸ガスが弾ける際の擬声語が語源となっているカクテルは、次のうちどれでしょう？,フィズ,サワー,スリング,コリンズ,ライフスタイル
次のうち、ウォッカとオレンジジュースを合わせたカクテルはどれでしょう？,スクリュードライバー,ピニャ・コラーダ,マルガリータ,モスコミュール,ライフスタイル
次のうち、ウォッカとトマトジュースを合わせたカクテルはどれでしょう？,ブラッディ・マリー,スクリュー・ドライバー,レッドアイ,モスコミュール,ライフスタイル
次のうち、ウォッカ、コアントロー、ライムジュース、クランベリージュースを合わせたカクテルはどれでしょう？,コスモポリタン,マティーニ,ゴッドファーザー,マンハッタン,ライフスタイル
次のうち「カクテルの王様」ともいわれる、ジンとベルモットを合わせたカクテルはどれでしょう？,マティーニ,コスモポリタン,ゴッドファーザー,マンハッタン,ライフスタイル
次のうち、ジン、チェリｰブランデー、レモンジュース、ソーダ水等を合わせたカクテルはどれでしょう？,シンガポール・スリング,マイタイ,ピニャ・コラーダ,カイピリーニャ,ライフスタイル
次のうち、テキーラ、オレンジジュース、グレナデンシロップを合わせたカクテルはどれでしょう？,テキーラ・サンライズ,マルガリータ,ピニャ・コラーダ,カイピリーニャ,ライフスタイル
次のうち、ラム、ココナッツミルク、パイナップルジュースを合わせたカクテルはどれでしょう？,ピニャ・コラーダ,カイピリーニャ,ダイキリ,マイタイ,ライフスタイル
次のうち、シャンパンとオレンジジュースを合わせたカクテルはどれでしょう？,ミモザ,キール,スクリュードライバー,モスコミュール,ライフスタイル
次のうち、テキーラ、コアントロー、レモンジュース等を合わせたカクテルはどれでしょう？,マルガリータ,コスモポリタン,テキーラ・サンライズ,ルシアン,ライフスタイル
次のうち、ウォッカ、ジン、カカオリキュールを合わせたカクテルで、アルコール度数が高いわりに甘くて飲みやすいことから「レディキラーカクテル」ともいわれるのは、どれでしょう？,ルシアン,ロングアイランドアイスティー,ゴッドファーザー,ゴッドマザー,ライフスタイル
次のうち、ウイスキーとアマレットを合わせたカクテルはどれでしょう？,ゴッドファーザー,ゴッドマザー,マンハッタン,コスモポリタン,ライフスタイル
次のうち、ラバに蹴飛ばされたように効いてくることから名前が付けられたとされる、ウォッカ、ライムジュース、ジンジャーエール等を合わせたカクテルはどれでしょう？,モスコミュール,マイタイ,ダイキリ,カイピリーニャ,ライフスタイル
次のうち、ウォッカとアマレットを合わせたカクテルはどれでしょう？,ゴッドマザー,ゴッドファーザー,コスモポリタン,ルシアン,ライフスタイル
ポルトガル語で「田舎者」という意味を持つ、カシャッサにライムと砂糖を入れたカクテルは、次のうちどれでしょう？,カイピリーニャ,ピニャ・コラーダ,ダイキリ,マイタイ,ライフスタイル
キューバの鉱山の名前に由来し、ラムとライムジュースを合わせたカクテルは、次のうちどれでしょう？,ダイキリ,マイタイ,キール,ミモザ,ライフスタイル
次のうち「カクテルの女王」ともいわれる、ウイスキー、ベルモット、ビターズを合わせたカクテルはどれでしょう？,マンハッタン,シンガポール・スリング,コスモポリタン,ゴッドマザー,ライフスタイル
次のうち、白ワインにカシスリキュールを合わせたカクテルはどれでしょう？,キール,ミモザ,アメリカーノ,ロングアイランドアイスティー,ライフスタイル
天台宗を学び、後に浄土宗の開祖となったのは誰でしょう？,法然,最澄,道元,親鸞,歴史
次のうち、悪人正機説を唱え、専修念仏を徹底した、浄土真宗の開祖は誰でしょう？,親鸞,法然,最澄,道元,歴史
次のうち、男女や身分、信仰の有無に関係なく、念仏を唱えれば等しく救われると説いた時宗の開祖は誰でしょう？,一遍,親鸞,法然,最澄,歴史
次のうち、「南無妙法蓮華経」と唱えると成仏できると説いた法華宗の開祖は誰でしょう？,日蓮,一遍,親鸞,法然,歴史
次のうち、鎌倉時代に南宋にに留学し、禅宗を日本に持ち帰った臨済宗の開祖は誰でしょう？,栄西,法然,空海(弘法大師),親鸞,歴史
次のうち、無限の修行こそが成仏であり、座禅の悟りを姿とした只管打坐を教義とする曹洞宗の開祖は誰でしょう？,道元,栄西,法然,一遍,歴史
次のうち、「法華経」を根本経典とし、すべての人に仏性があると説いている天台宗の開祖は誰でしょう？,最澄,道元,栄西,日蓮,歴史
次のうち、遣唐使に随行して長安で密教を学び、帰国後に真言宗の開祖となったのは誰でしょう？,空海(弘法大師),最澄,親鸞,栄西,歴史
次のうち、中国詩歌史上において「詩聖」と称されるのは誰でしょう？,杜甫,李白,王維,韓愈,歴史
次のうち、中国詩歌史上において「詩仙」と称されるのは誰でしょう？,李白,杜甫,白居易,韓愈,歴史
次の千利休を流祖とする茶道流派のうち、「三千家」に含まれないのはどれでしょう？,堺千家,表千家,裏千家,武者小路千家,歴史
次のうち、いわゆる「元寇」の1回目にあたるのはどれでしょう？,文永の役,弘安の役,文禄の役,慶長の役,歴史
次のうち、いわゆる「元寇」の2回目にあたるのはどれでしょう？,弘安の役,文永の役,文禄の役,慶長の役,歴史
次のうち、豊臣秀吉の朝鮮出兵の1回目にあたるのはどれでしょう？,文禄の役,慶長の役,文永の役,弘安の役,歴史
次のうち、豊臣秀吉の朝鮮出兵の2回目にあたるのはどれでしょう？,慶長の役,文禄の役,文永の役,弘安の役,歴史
次の女性天皇のうち、重祚したため皇極天皇と同一人物なのは誰でしょう？,斉明天皇,持統天皇,元明天皇,孝謙天皇,歴史
次の女性天皇のうち、重祚したため孝謙天皇と同一人物なのは誰でしょう？,称徳天皇,斉明天皇,後桜町天皇,明正天皇,歴史
2019年現在、最後の女性天皇は誰でしょう？,後桜町天皇,明正天皇,称徳天皇,皇極天皇,歴史
鎌倉幕府第8代執権で、元寇を退けた英雄とされるのは誰でしょう？,北条時宗,北条泰時,北条時政,北条義時,歴史
鎌倉幕府第3代執権で、御成敗式目を制定したのは誰でしょう？,北条泰時,北条時宗,北条時政,北条義時,歴史
鎌倉幕府初代執権で、源頼朝の義父及び北条政子の実父にあたるのは誰でしょう？,北条時政,北条泰時,北条時宗,北条義時,歴史
モンゴル帝国から分裂した元以外の国家、いわゆる「4ハン国」のうち、ジュンガリア地方に成立し、首都をエミールに置いたのはどこでしょう？,オゴタイ・ハン国,チャガタイ・ハン国,キプチャク・ハン国,イル・ハン国,歴史
モンゴル帝国から分裂した元以外の国家、いわゆる「4ハン国」のうち、シルダリア川流域に成立し、首都をアルマリクに置いたのはどこでしょう？,チャガタイ・ハン国,オゴタイ・ハン国,キプチャク・ハン国,イル・ハン国,歴史
モンゴル帝国から分裂した元以外の国家、いわゆる「4ハン国」のうち、バトゥが南ロシアに建国し、首都をサライに置いたのはどこでしょう？,キプチャク・ハン国,オゴタイ・ハン国,チャガタイ・ハン国,イル・ハン国,歴史
モンゴル帝国から分裂した元以外の国家、いわゆる「4ハン国」のうち、フラグがイランに建国し、首都をタブリーズに置いたのはどこでしょう？,イル・ハン国,オゴタイ・ハン国,チャガタイ・ハン国,キプチャク・ハン国,歴史
次の大火のうち、江戸三大大火に数えられない大火はどれでしょう？,天和の大火,明暦の大火,明和の大火,文化の大火,歴史
次の大火のうち、別名「振袖火事」といわれる大火はどれでしょう？,明暦の大火,天和の大火,明和の大火,文化の大火,歴史
次の大火のうち、別名「八百屋お七の火事」といわれる大火はどれでしょう？,天和の大火,明暦の大火,明和の大火,文化の大火,歴史
次の大火のうち、別名「目黒行人坂の大火」といわれる大火はどれでしょう？,明和の大火,明暦の大火,天和の大火,文化の大火,歴史
次の大火のうち、別名「丙寅の大火」といわれる大火はどれでしょう？,文化の大火,明和の大火,明暦の大火,天和の大火,歴史
次の公会議のうち、325年に開催され、アリウス派を排斥し、復活祭の日付を確定させたのはどれでしょう？,第1ニカイア公会議,クレルモン公会議,トリエント公会議,コンスタンツ公会議,歴史
次の公会議のうち、1095年に開催され、教皇ウルバヌス2世が十字軍宣言を行ったのはどれでしょう？,クレルモン公会議,第1ニカイア公会議,トリエント公会議,コンスタンツ公会議,歴史
次の公会議のうち、1545年から開催され、カトリック教会の教義の再確認を行ったのはどれでしょう？,トリエント公会議,第1ニカイア公会議,クレルモン公会議,コンスタンツ公会議,歴史
次の公会議のうち、1414年から開催され、対立教皇の廃止、教会大分裂(シスマ)を終結、ウィクリフとフスを有罪としたのはどれでしょう？,コンスタンツ公会議,第1ニカイア公会議,クレルモン公会議,トリエント公会議,歴史
共和制ローマで行われた第1回三頭政治の一員ではないのは次のうち、誰でしょう？,マルクス・アントニウス,ガイウス・ユリウス・カエサル,グナエウス・ポンペイウス,マルクス・リキニウス・クラッスス,歴史
共和制ローマで行われた第2回三頭政治の一員ではないのは次のうち、誰でしょう？,マルクス・リキニウス・クラッスス,ガイウス・ユリウス・カエサル・オクタウィアヌス,マルクス・アントニウス,マルクス・アエミリウス・レピドゥス,歴史
奈良県明日香村で発掘された、玄武像、白虎像、天文図などが描かれている7世紀末～8世紀初めの装飾古墳は何でしょう？,キトラ古墳,高松塚古墳,石舞台古墳,コナベ古墳,歴史
ドイツ皇帝ヴィルヘルム2世によって主導された、都市間を鉄道で結ぶ「３B政策」に含まれない都市はどれでしょう？,ベルン,ベルリン,ビザンチウム,バグダード,歴史
19世紀後半から20世紀前半においてイギリスが推進した世界政策で、都市間を鉄道で結ぶ「3C政策」に含まれない都市はどれでしょう？,カーディフ,ケープタウン,カイロ,カルカッタ,歴史
ヨシフ・スターリンの重要な側近であり、スターリンの死後、ソビエト連邦の第3代最高指導者を務めたのは誰でしょう？,マレンコフ,フルシチョフ,アンドロポフ,ブレジネフ,歴史
歴代のアメリカ合衆国大統領のうち、在任期間が31日と最も短いのは次のうち誰でしょう？,ウィリアム・ハリソン,リチャード・ニクソン,ジェームズ・ガーフィールド,ザカリー・テイラー,歴史
歴代のアメリカ合衆国大統領のうち、アメリカ大統領選挙に一度も勝利したことがないのは、次のうち誰でしょう？,ジェラルド・フォード,リチャード・ニクソン,ジェームズ・ガーフィールド,ザカリー・テイラー,歴史
次のイングランド王のうち、王権神授説を唱えて、専制政治を行い、イギリス国教会の信仰を国民に強制したため、ピューリタンの反発を招き、ピルグリム・ファーザーズ誕生のきっかけとなったのは誰でしょう？,ジェームズ1世,チャールズ1世,チャールズ2世,ジェームズ2世,歴史
次のイングランド王のうち、1628年に議会から権利の請願を提出されたが無視し、ピューリタン革命によってクロムウェルらに処刑されたのは誰でしょう？,チャールズ1世,ジェームズ1世,チャールズ2世,ジェームズ2世,歴史
次のイングランド王のうち、クロムウェルの死後、王政復古を望む声が高まったことにより就任したものの、ピューリタンを弾圧し、強権的な政治を行ったため、議会が審査法、人身保護法を制定するきっかけとなったのは誰でしょう？,チャールズ2世,ジェームズ1世,チャールズ1世,ジェームズ2世,歴史
次のイングランド王のうち、娘のメアリの夫であるウィリアム3世が議会により王として招かれたため、処刑を恐れて国外に逃亡し、これが「名誉革命」と呼ばれているのは誰でしょう？,ジェームズ2世,ジェームズ1世,チャールズ1世,チャールズ2世,歴史
穴人国の国司が朝廷にある珍しい動物が献上したことに由来する、「大化」に次ぐ日本で2番目の元号は何でしょう？,白雉,朱鳥,霊亀,元亀,歴史
昭和、明治に次いで3番目に長く続いた元号は何でしょう？,応永,延暦,正平,平成,歴史
漢字4文字である日本の元号のうち、一番初めに使われた元号はどれでしょう？,天平感宝,天平勝宝,天平神護,天平宝字,歴史
漢字4文字である日本の元号のうち、一番最後に使われた元号はどれでしょう？,神護景雲,天平勝宝,天平神護,天平宝字,歴史
明治の前の元号は何でしょう？,慶応,元治,文久,万延,歴史
カナダのボンバルディアと並ぶ、小型航空機メーカー「エンブラエル」はどこの国の企業でしょう？,ブラジル,アルゼンチン,メキシコ,ベネズエラ,社会科学
先進国首脳会議がG8である時代は参加し、G7である時代は不参加である国はどこでしょう？,ロシア,カナダ,イタリア,ドイツ,社会科学
次の世界的企業のうち、スウェーデン発祥の企業ではない企業はどれでしょう？,ノキア(通信),H&M(ファッション),ボルボ(自動車),IKEA(家具),社会科学
次の景気循環のうち、変動周期が約40カ月(短期波動)であり、要因が企業の在庫変動であるものを何というでしょう？,キチンの波,コンドラチェフの波,クズネッツの波,ジュグラーの波,社会科学
次の景気循環のうち、変動周期が約10年(中期波動)であり、要因が企業の設備投資であるものを何というでしょう？,ジュグラーの波,コンドラチェフの波,クズネッツの波,キチンの波,社会科学
次の景気循環のうち、変動周期が約20年であり、要因が建設需要であるものを何というでしょう？,クズネッツの波,コンドラチェフの波,ジュグラーの波,キチンの波,社会科学
次の景気循環のうち、変動周期が約50年(長期波動)であり、要因が技術革新であるものを何というでしょう？,コンドラチェフの波,クズネッツの波,ジュグラーの波,キチンの波,社会科学
所得の増大に比例して、住居費の支出も増えるが、家計支出全体に占める割合は低下するという法則は何というでしょう？,シュワーベの法則,パレートの法則,オークンの法則,セイの法則,社会科学
非貨幣市場の総供給と総需要が常に一致するというのは何の法則でしょう？,セイの法則,シュワーベの法則,パレートの法則,オークンの法則,社会科学
約2割の高額所得者が所得総額の8割を占めているという所得分布の経験則を何の法則というでしょう？,パレートの法則,シュワーベの法則,エンゲルの法則,セイの法則,社会科学
失業率が0.55％増加すれば、潜在的生産量に対して国内総生産量は約1％下回ることを何の法則というでしょう？,オークンの法則,シュワーベの法則,エンゲルの法則,セイの法則,社会科学
国際連合の主要機関のうち、現在任務が終了しているのはどれでしょう？,信託統治理事会,経済社会理事会,国際司法裁判所,事務局,社会科学
国連安全保障理事会の決議は、常任理事国が全て賛成かつ、何か国以上の賛成が必要でしょう？,9,10,8,11,社会科学
為替相場の安定と貿易拡大を推進し、赤字国に一時的融資を行う「国際通貨基金」の略称は次のうちどれでしょう？,IMF,IBRD,FAO,UPU,社会科学
第二次世界大戦後の各国の経済面での復興を援助するために設立され、1947年からは国連の専門機関になった「国際復興開発銀行」の略称は次のうちどれでしょう？,IBRD,IMF,FAO,UPU,社会科学
世界の貧困と飢餓の消滅を目的とし、食料の生産と分配の改善を図っている「国際食糧農業機関」の略称は何でしょう？,FAO,IFAD,ITU,UPU,社会科学
戦争などで母国にいられなくなった難民の保護、救済活動を行っている「国連難民高等弁務官事務所」の略称は何でしょう？,UNHCR,UNCTAD,UNIDO,UPU,社会科学
世界の電信・電話・無線通信サービスの使用を調整し、規格に関する協定をつくる「国際電気通信連合」の略称は何でしょう？,ITU,FAO,WIPO,ICAO,社会科学
2001年に中国、ロシア、カザフスタン、キルギス、タジキスタン、ウズベキスタン6か国で組織された軍事や経済居力を目的とした機構「上海協力機構」の略称は何でしょう？,SCO,CIS,WIPO,ICAO,社会科学
気象事情の国際的な標準化と改善及び調整を行い、気商標法の伝達活動を統合する「世界気象機関」の略称は何でしょう？,WMO,ITU,WIPO,IMO,社会科学
1874年の国際郵便条約によって設立した加盟国間の郵便事業の協力、調整を促進する「万国郵便連合」の略称は何でしょう？,UPU,ITU,WIPO,IMO,社会科学
世界で知的財産の保護を促進することを目的とし、条約の作成や国際登録業務を行っている「世界知的所有権機関」の略称は何でしょう？,WIPO,ITU,ICAO,IMO,社会科学
発展途上国の食糧増産と農業開発を支援している「国際農業開発基金」の略称は何でしょう？,IFAD,FAO,WIPO,IMO,社会科学
開発途上国の経済発展のために工業化を技術面から支援している「国連工業開発機関」の略称は何でしょう？,UNIDO,UNHCR,UNCTAD,WIPO,社会科学
国際民間航空の安全と発展を目的とし、運航の減速や航空技術を開発・制定している「国際民間航空機関」の略称は何でしょう？,ICAO,IAEA,IMO,FAO,社会科学
発展途上国の経済開発促進と南北問題の経済格差是正のために国際連合が設けた会議で、国際連合の補助機関である「国際連合貿易開発会議」の略称は何でしょう？,UNCTAD,UNHCR,UNIDO,FAO,社会科学
海城航行の安全性や開運技術の向上や海上汚染の防止を目指す「国際海事機関」の略称は何でしょう？,IMO,ILO,IAEA,FAO,社会科学
世界の労働者の労働条件の改善や生活水準の向上を目的とする「国際労働機関」の略称は何でしょう？,ILO,IMO,IAEA,FAO,社会科学
原子力の平和的利用の促進及び軍事転用の防止を目的とする「国際原子力機関」の略称は何でしょう？,IAEA,IMO,ILO,FAO,社会科学
一定の廃棄物の国境を越える移動等の規制について国際的な枠組みおよび手続等を規定した条約を採択された都市から何条約というでしょう？,バーゼル条約,オタワ条約,オスロ条約,ロッテルダム条約,社会科学
有害な化学物質の国際貿易によって人や環境に悪影響が生じることを防ぐために締結された多国間条約を採択された都市から何条約というでしょう？,ロッテルダム条約,バーゼル条約,オタワ条約,オスロ条約,社会科学
対人地雷の使用、貯蔵、生産及び移譲の禁止並びに廃棄に関する条約を採択された都市から何条約というでしょう？,オタワ条約,バーゼル条約,オスロ条約,ロッテルダム条約,社会科学
クラスター弾の使用や保有、製造を全面的に禁止する条約を採択された都市から何条約というでしょう？,オスロ条約,バーゼル条約,オタワ条約,ハーグ条約,社会科学
国際的な子の奪取の民事面に関する条約を採択された都市から何条約というでしょう？,ハーグ条約,オスロ条約,バーゼル条約,オタワ条約,社会科学
アフリカの開発支援のために、日本が主導し国連や世界銀行等と共同で開催している「アフリカ開発会議」の略称は何でしょう？,TICAD,IMO,ILO,FAO,社会科学
福島第一原発の事故処理でも使われた、汚染水から多種類の放射線物質を除去する装置、「多核性除去設備」の略称は何でしょう？,ALPS,GMP,ISO,CUI,社会科学
原材料入荷から食品出荷までにいたる、食品の全製造工程における品質管理システムは何でしょう？,HACCP,JIS,FDA,GMP,社会科学
次の企業のうち、世界初のスマートフォンといわれる「Simon」を1994年に発売したのはどこでしょう？,IBM,MicroSoft,Apple,モトローラ,社会科学
次のうち、世界初のウェブブラウザはどれでしょう？,WorldWideWeb,NCSA Mosaic,Netscape Navigator,Internet Explorer,社会科学
次のうち、内藤多仲によって1950年代から1960年代にかけて設計されたタワーの総称であるタワー6兄弟に含まれないのはどれでしょう？,京都タワー,別府タワー,博多ポートタワー,通天閣(2代目),社会科学
次のうち、乾電池を発明したのは誰でしょう？,屋井先蔵,ガストン・プランテ,エジソン,高橋市三郎,自然科学
物質としてビタミンを世界で初めて抽出、発見した鈴木梅太郎が発見したビタミンは、ビタミン何でしょう？,B1,A,C,B2,自然科学
五臓六腑といわれる臓器のうち、六腑に含まれないのは次のうちどれでしょう？,肺,胆,膀胱,三焦,自然科学
次のうち、大動脈に血液を送り出すのはどれでしょう？,左心室,右心房,右心室,左心房,自然科学
次のうち、肺動脈に血液を送り出すのはどれでしょう？,右心室,右心房,左心房,左心室,自然科学
次のうち、大静脈から血液を受け取るのはどれでしょう？,右心房,右心室,左心房,左心室,自然科学
次のうち、肺静脈から血液を受け取るのはどれでしょう？,左心房,右心房,右心室,左心室,自然科学
次のうち、植物細胞と動物細胞に共通してある組織はどれでしょう？,ミトコンドリア,細胞壁,液胞,葉緑体,自然科学
次のうち、植物細胞と動物細胞に共通してある組織はどれでしょう？,核,中心体,液胞,ゴルジ体,自然科学
次のうち、動物細胞にはない組織はどれでしょう？,細胞壁,ゴルジ体,中心体,細胞質,自然科学
大気圏の構造のうち、気象現象が発生している、地表から約11㎞までの範囲を何というでしょう？,対流圏,成層圏,中間圏,熱圏,自然科学
大気圏の構造のうち、オゾン層が存在している範囲を何というでしょう？,成層圏,対流圏,中間圏,熱圏,自然科学
大気圏の構造のうち、気温が最も低い範囲は何でしょう？,中間圏,対流圏,成層圏,熱圏,自然科学
大気圏の構造のうち、オーロラが発生する範囲は何でしょう？,熱圏,外気圏,成層圏,中間圏,自然科学
大気圏の構造のうち、宇宙空間に最も近い範囲を何というでしょう？,外気圏,成層圏,中間圏,熱圏,自然科学
日本人として、初めてノーベル物理学賞を受賞したのは誰でしょう？,湯川秀樹,朝永振一郎,江崎玲於奈,小柴昌俊,自然科学
日本人として、初めてノーベル化学賞を受賞したのは誰でしょう？,福井謙一,白川秀樹,野依良治,田中耕一,自然科学
日本人として、初めてノーベル医学・生理学賞を受賞したのは誰でしょう？,利根川進,山中伸弥,大村智,大隅良典,自然科学
次のうち、2014年にノーベル物理学賞を受賞していないのは誰でしょう？,梶田隆章,赤崎勇,天野浩,中村修二,自然科学
次のうち、2008年にノーベル物理学賞を受賞していないのは誰でしょう？,小柴昌俊,南部陽一郎,小林誠,益川敏英,自然科学
チーターの次に速く走ることができる動物で、長距離ではチーター以上に速いといわれるのは次のうちどれでしょう？,プロングホーン,トムソンガゼル,スプリングボック,ライオン,自然科学
生物分布の法則において、寒い地域に住む個体群ほど突出部が小さくなるという法則は何というでしょう？,アレンの法則,グロージャーの法則,ラポポートの法則,ベルグマンの法則,自然科学
生物分布の法則において、寒い地域に住む個体群ほど体色が薄くなるという法則は何というでしょう？,グロージャーの法則,アレンの法則,ラポポートの法則,ベルグマンの法則,自然科学
生物分布の法則において、低緯度地域ほど狭い地域に多くの生物種が生息するという法則は何というでしょう？,ラポポートの法則,アレンの法則,グロージャーの法則,フォスターの法則,自然科学
生物分布の法則において、島嶼部においては、大型動物は小さくなり、小型動物は大きくなるという法則は何というでしょう？,フォスターの法則,アレンの法則,グロージャーの法則,ラポポートの法則,自然科学
生物分布の法則において、寒い地域に住む個体群ほど体が大きくなるという法則は何というでしょう？,ベルグマンの法則,アレンの法則,グロージャーの法則,ラポポートの法則,自然科学
拡大中の海氷の下部で形成される、塩水の降下流を内包した下向きに成長する空洞の氷で、「死の氷柱」「氷の鍾乳石」と呼ばれる現象は何というでしょう？,ブライニクル,ペニテンテ,ブロッケン現象,マラカイボの灯台,自然科学
ベネズエラのとある湖に注ぐカタトゥンボ川の河口上空でのみ見られる気象現象で、無音の稲妻が、年に140から160夜、1晩10時間にわたり、1時間あたり約280回発光する「カタトゥンボの雷」と呼ばれる現象の別名は何というでしょう？,マラカイボの灯台,ブライニクル,ペニテンテ,セントエルモの火,自然科学
悪天候時などに船のマストの先端が発光する現象を何というでしょう？,セントエルモの火,マラカイボの灯台,ブライニクル,ブロッケン現象,自然科学
太陽などの光が背後からさしこみ、影の側にある雲粒や霧粒によって光が散乱され、見る人の影の周りに、虹と似た光の輪となって現れる現象を何というでしょう？,ブロッケン現象,セントエルモの火,ペニテンテ,ブライニクル,自然科学
アンデス山脈やヒマラヤ山脈で見られる太陽によって溶け出した氷や雪が、再び冷気を帯びた強風に煽られることで先端が尖り、剣山のような状態になることを何というでしょう？,ペニテンテ,ブロッケン現象,ダウンバースト,ブライニクル,自然科学
下降気流が地面に衝突した際に四方に広がり、風が災害を起こすほど強いもので、突風が風速50mを超える場合がある現象を何というでしょう？,ダウンバースト,ペニテンテ,ブロッケン現象,ブライニクル,自然科学
